2122428531864.5667 0.0 19143273.017464872
The number of function calls was 6800, in 1094.23 seconds
2093459081704.8467 0.0 19644000.0
68
2447961608442.0;0.0;0.0
2093459081704.8467;980091175.6998432;18240116.392491654
2106198592038.7703;1532618776.497722;19634676.55660446
2108975346003.1938;1221724725.225;19644000.0
2615066832488.6963;43589373.33085294;10602164.266638318
2218707405148.4873;251318746.68695;16180550.46525829
2277458205255.4907;167828757.37340593;12618531.18210654
2194205371888.9712;187503146.3665071;15085516.259941747
2332392969059.3936;122986628.85359107;14742716.409802584
2097740903494.974;349103845.1902843;17454871.598548062
2216284267330.354;243891628.5818934;15715699.2514278
2317644300044.913;93568422.22114836;11397701.994846158
2166635915345.229;862353941.0853469;19566164.26663832
2562796917103.1987;16800000.0;9993037.149210645
2402500009747.5703;117454635.1900959;11849090.947460406
2107880877307.362;1496486948.376001;19644000.0
2521422732014.8276;3422911.8071641666;6275526.969941165
2301075896826.681;114020177.48988354;10956351.705822075
2102730599767.6047;1405601049.6901038;19623156.55660446
2100168286416.5103;1184161449.1696153;18992534.754825834
2103120748308.5989;1304424113.565777;19623156.55660446
2310029803135.8545;88910443.0176514;6026321.053231835
2116068793150.4827;814213649.9882523;19392861.279151663
2460160136617.0;672000.0;411840.0
2104593040091.6472;1072485330.8627713;19286874.458801012
2577481906863.8643;42101718.65544578;10452812.396062015
2293293975293.891;170222269.2576025;13685662.369172098
2155728227271.0383;832894395.0568415;19482339.951776568
2497407523549.158;13529076.779999997;3929763.1562782363
2289446939703.63;178929147.01090637;13343924.211502258
2095868038443.504;537033726.0934952;18240116.392491654
2352473651508.5796;84231418.12143274;3863041.9459101288
2108404064123.903;1407377386.5180001;19644000.0
2120880930618.5034;942866549.275631;19623286.43413887
2381101480393.9966;32573040.929408517;4301536.159576359
2410034202514.974;28691498.774798766;7069158.199469728
2109429875235.8242;632655583.286427;18957037.149210643
2104410383288.048;662994157.9429973;18488354.516439028
2525651516008.4453;3741423.4634906664;6979310.31293818
2140516814746.0864;998049693.2699999;19644000.0
2112723734131.8252;702538965.7629963;19308513.445918474
2373078429037.0576;21445723.70266513;2869249.475335982
2108232206817.147;762765561.4818126;19284862.310332917
2529642858525.2026;3969986.177901473;7392682.392717693
2101846666537.1448;275342939.56903124;17759685.395789698
2105263202929.1282;1247608066.2600868;19615615.083345883
2507128336351.314;4126903.5692242263;4683286.420419428
2151664960396.9841;933163162.71165;19603531.715742413
2421688863178.8457;44953776.58958095;8144480.396021855
2109639269046.8557;589111447.0776895;18836496.50446429
2163471252043.9434;907287677.5021039;19583297.57361362
2107608293646.193;459346395.6650263;18592791.66253635
2292992687139.5483;133743860.53893629;13178822.039642267
2389909504021.725;63719462.30543111;9149228.50881962
2610204458128.784;45732459.22667756;10640694.39348781
2111444220039.5078;484367862.3738164;18836496.50446429
2103282398133.2205;1123879778.4922078;19284862.310332917
2105736370552.5308;572101312.7383933;18666356.65825558
2512768450541.9873;2956111.291528631;5659350.289302258
2366239227735.5796;66471591.06727985;3491813.799403947
2448862431606.6836;28249524.960657716;10441475.302858768
2552936388625.0146;19951160.204726595;9753608.069523152
2277592837108.683;132851682.35247663;8046159.674898054
2114386550692.4116;1142395537.4054532;19623286.43413887
2357837026218.437;81434008.11339378;3644894.9286935776
2097211458120.8823;514966388.5831696;17916826.661047347
2487806694231.624;1611040.7176620378;3294325.422023673
2402364738399.5244;21421931.423665125;2630145.352391317
2100581837996.7544;731907146.5804826;18576618.837110236
2134549989429.8647;941438943.8652523;19602306.88213901
2588530290036.3438;50400000.0;10680000.0
2537174650036.41;8967975.674557103;7701039.85690747
2591889087345.2344;44176612.302236766;10627592.524650414
2100562055314.4583;408868852.8282334;18240116.392491654
2099744004590.7505;888741538.6060982;18335568.052357823
2468570358678.564;306816.0000000001;682665.6
2438850311856.151;92504485.70302592;10899391.219729787
2435555119343.3613;31983486.666988987;9406851.549844319
2107549739562.261;1028597671.6288131;19623156.55660446
2472194290400.882;692752.6576346739;1541374.6632371494
2100817425879.1707;415456789.2239886;18265569.68181873
2482037115331.1963;1446951.233246364;3181066.49397316
2394112098015.7007;34477229.42;4939645.926397762
2293460613935.681;157646331.21365795;13653685.140153939
2398240644893.966;26902600.29319875;5578655.646102547
2107994010544.4243;1300980449.9949725;19623286.43413887
2547325091468.6133;12024882.673506726;8576508.085179018
2101389700586.895;1014996740.2424392;19276165.760242593
2508669175035.814;2593525.8416915224;5294886.840881053
2105370888736.2764;294458387.3591446;18410893.24886017
2368913499490.21;76935780.1222178;3788219.163738329
2554479174799.9995;9488629.156588903;9283101.700540526
2383828220604.246;53383257.50749777;5002495.657796809
2544057073065.162;9188147.397753026;8412274.134826625
2478144359312.5376;969895.0744574436;2158016.5406678114
2293121438513.4897;140339227.1118279;13578185.851802815
2468254388550.5493;2305390.020120372;1254474.7409023421
2101218334533.8333;315196564.5461973;17917691.046785444
2426927725907.1113;46999919.03288699;8762064.487480318
2431507661588.6475;28736477.375363838;8751139.447117118
