The number of function calls was 13200, in 4383.22 seconds
1815034738875.1284 0.0 25380000.0
132
2447961608442.0;0.0;0.0
1818483455019.9602;4871939599.5545;25380000.0
1815034738875.1284;2069616568.2454994;22944000.0
2648370332516.3066;22371560.71482181;10836568.426149463
1818663368682.3923;4742175789.277001;25380000.0
2382722882705.2964;39578510.67373705;10977813.303500764
2432191197272.76;18010203.4874731;1194540.3745353569
2213873987293.1304;101731376.51298644;10675278.72750747
1819659641912.0093;4326438349.429001;25380000.0
2176800210266.7031;211530743.93932194;19692609.755154625
1994628682859.3755;289980860.294477;22133439.869462572
2043729390617.7786;233411869.4643216;17089191.079373453
2608203394306.7173;16421233.686443405;9807287.231557313
2264793619048.3467;39738270.788645044;12518156.597618302
1824129487498.8018;4242579543.2424974;25380000.0
2461446760758.4917;9762765.424965594;5099029.51778056
1824224341948.0066;3895263302.859502;25380000.0
2120072690296.6482;165581271.33948904;14592407.691669863
2486336203032.0576;2462976.2015544795;1875022.2023633686
1853450739007.0046;3256708130.7132993;25259782.193896875
1943100417162.7021;535996012.10018593;22600493.395344846
1931688201899.5842;605759612.9779851;21529541.635833003
1892953749139.9832;704192162.1613544;22942439.869462572
2146133274890.8154;197379904.06768245;19176558.13557201
1849460823643.8706;1181686367.002728;24028396.699055687
2084084372442.9446;244833085.06743354;20618200.860558055
1843552459092.1465;1922956843.6336794;24716039.9325914
2635073522428.2734;23557621.68094624;11626100.734973544
1839426221538.6455;1629151355.7641747;24544430.101412654
1822546373203.5012;3034023487.4192348;25004380.17792697
2336148848034.2437;75372826.26537494;16928104.764933277
2310230683177.9;26285633.914862286;8287410.26107252
1855712285294.9048;1003907046.0445327;23968585.937256057
1946117018749.422;452410715.0141115;22861867.559344847
1913258577577.5945;802144959.651166;23263202.31966976
2102350496864.0703;204892272.4494127;17636923.32047058
2534953579975.468;3969394.734215862;5655208.749265334
2499330348443.4854;67043901.96135308;13711817.875330228
1862784417979.5093;950675160.1286184;23780397.796097152
1868742959283.6257;1275590165.294508;24214794.117486916
1895569833499.9736;1417313273.4593723;24326018.261694685
1828915867335.2046;2388280769.136029;24474386.82978088
1830613304789.4348;1738433481.2420645;23522204.94302856
1815627350133.6445;2868871873.0854983;24162000.0
1927901174535.1096;397552166.2236813;21112437.034164693
2596320315883.0615;15424916.117059944;9381219.12681407
1817028941076.1807;2257862204.5379095;23069399.59870989
2284288470258.4556;114633871.36689517;16315172.95202751
2508060717059.221;2458877.970733512;3460410.951812478
2050041493184.352;264424525.06312168;17834421.645426925
2487210419967.077;59266043.856050365;13358258.305309672
2316713260898.0864;85800497.73040721;15349619.528959524
2521016021003.873;3259789.2825880223;4614623.224855632
2278387919873.0234;121773088.92913444;15674097.01456203
2563945043162.9185;10462471.537566375;7176826.477749685
2580921634860.4146;10960646.449472673;8772052.113621712
1861069324127.3987;3393000760.2900467;25300346.3148056
2133335686000.895;188385036.66965693;15160357.391844857
2544704665370.9907;4547972.897658853;6427797.031768538
1864967796584.2007;807284021.0240954;23332617.251226038
2335593963312.414;102010900.07654269;16828691.00365314
1852600078111.8352;3532962530.386928;25341644.056256145
2232103200712.678;74319756.90794604;10833279.286419837
2496342306162.625;320000.0;510400.0
1838781729335.1267;1459702364.5742097;24357486.088194225
2073333250065.5012;259159669.0830624;20156422.47222895
1962642611205.3955;359024990.4550501;19738104.810718056
1828730012652.406;2527382406.76897;24477392.607244544
1976851913882.5842;347139842.9893793;21893787.495344847
2050058681156.635;226687732.3407649;18666587.866184607
2055824341452.0618;218551812.5591604;18955896.453212857
2569393293291.3945;10801570.802016823;7702901.358975908
1823594163250.7627;2720590107.381668;24977237.604785282
2641580295610.062;23395273.995249953;11806326.340403875
1987539776668.8904;324629598.6198184;21727068.665350102
1831682888570.7305;2178810491.7462106;24495242.19202024
1968325853951.4941;305499029.5772734;21072729.23564161
2589563569760.3975;14722286.789225122;8939526.994778847
1824673970850.2373;2590918459.7484884;24323082.00021204
2515644038769.841;2909743.8827418494;4088218.140325019
2246343523679.55;119835749.6859449;14771156.77239856
1837134448922.5303;2964520205.1318855;25209596.486020032
2516185958349.995;2049978.6165949027;3002278.341726413
1837641916496.8303;3714957315.4135118;25364205.206766434
1838202732121.7842;3641382279.5512;25251228.318617605
2070990055037.534;246180085.5936251;19932186.939161066
2285739545792.0254;34253137.96759391;7655190.863539963
2257273048419.748;111261045.40006852;14896151.652315777
1829388723146.641;3826148526.1729984;25380000.0
2447961608442.0;0.0;0.0
1833744028334.1628;2707731679.88182;25068530.89390885
1836738705168.753;1289059262.0138419;23201047.02132682
2489960223091.5654;681466.7444128292;899536.1026249344
2140568258612.4885;126668404.79655333;18738126.16801134
2112137400387.0938;202133619.43900543;15624297.032234399
1841026401881.0254;3447638167.1553116;25287217.011538893
2298305811156.2197;119105122.45793793;16875689.972396784
2505554505511.3022;5226743.420691349;2452600.3758035945
2642607704185.4233;22596097.804935537;11092351.462099161
1833066755359.355;2042430178.7647877;24977466.193458293
