"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 9.61347725e-01
 8.09019090e-01 1.35710377e-01 1.35710377e-01 1.55125598e-02
 2.02338270e-02 6.94700243e-01 6.73382940e-01 2.49755092e-02
 6.99797396e-03 3.93600728e-01 9.61347725e-01 8.09019090e-01
 3.60000000e+01 1.70000000e+01 3.20000000e+01 3.40000000e+01
 0.00000000e+00 3.00000000e+00 2.30000000e+01 4.10000000e+01
 8.00000000e+00 4.30000000e+01 1.10000000e+01 7.00000000e+00
 2.60000000e+01 1.00000000e+00 0.00000000e+00 6.00000000e+00
 1.80000000e+01 2.90000000e+01 2.40000000e+01 2.70000000e+01
 2.50000000e+01 1.60000000e+01 1.40000000e+01 1.90000000e+01
 4.00000000e+00 2.10000000e+01 3.50000000e+01 3.80000000e+01
 4.00000000e+01 2.00000000e+01 4.20000000e+01 5.00000000e+00
 2.00000000e+00 3.10000000e+01 1.50000000e+01 3.30000000e+01
 3.70000000e+01 1.00000000e+01 2.80000000e+01 1.30000000e+01
 1.20000000e+01 0.00000000e+00 0.00000000e+00]";"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 9.61347725e-01
 8.09019090e-01 1.35710377e-01 1.35710377e-01 1.55125598e-02
 2.02338270e-02 6.94700243e-01 6.73382940e-01 2.49755092e-02
 6.99797396e-03 3.93600728e-01 9.61347725e-01 8.09019090e-01
 4.20000000e+01 3.70000000e+01 3.40000000e+01 2.60000000e+01
 0.00000000e+00 1.90000000e+01 5.00000000e+00 1.30000000e+01
 1.40000000e+01 2.50000000e+01 2.30000000e+01 2.90000000e+01
 3.20000000e+01 2.80000000e+01 3.60000000e+01 3.90000000e+01
 1.50000000e+01 2.00000000e+00 3.00000000e+00 8.00000000e+00
 1.00000000e+00 3.30000000e+01 2.20000000e+01 1.70000000e+01
 1.00000000e+01 2.00000000e+01 1.20000000e+01 1.60000000e+01
 4.30000000e+01 2.70000000e+01 3.50000000e+01 2.40000000e+01
 1.10000000e+01 7.00000000e+00 6.00000000e+00 3.00000000e+01
 4.00000000e+00 9.00000000e+00 2.10000000e+01 4.10000000e+01
 4.00000000e+01 0.00000000e+00 0.00000000e+00]";"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 9.61347725e-01
 8.09019090e-01 1.35710377e-01 1.35710377e-01 1.55125598e-02
 2.02338270e-02 6.94700243e-01 6.73382940e-01 2.49755092e-02
 6.99797396e-03 3.93600728e-01 9.61347725e-01 8.09019090e-01
 1.30000000e+01 2.60000000e+01 1.40000000e+01 3.60000000e+01
 0.00000000e+00 2.80000000e+01 1.00000000e+01 4.00000000e+00
 4.10000000e+01 1.00000000e+00 2.50000000e+01 2.30000000e+01
 3.00000000e+00 7.00000000e+00 3.00000000e+01 9.00000000e+00
 8.00000000e+00 3.30000000e+01 3.10000000e+01 2.40000000e+01
 6.00000000e+00 3.40000000e+01 1.70000000e+01 5.00000000e+00
 4.00000000e+01 3.70000000e+01 2.00000000e+00 3.80000000e+01
 2.20000000e+01 1.90000000e+01 2.70000000e+01 2.90000000e+01
 1.80000000e+01 3.20000000e+01 4.30000000e+01 2.00000000e+01
 1.10000000e+01 4.20000000e+01 3.50000000e+01 3.90000000e+01
 1.60000000e+01 0.00000000e+00 0.00000000e+00]";"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 9.61347725e-01
 8.09019090e-01 1.35710377e-01 1.35710377e-01 1.55125598e-02
 2.02338270e-02 6.94700243e-01 6.73382940e-01 2.49755092e-02
 6.99797396e-03 3.93600728e-01 9.61347725e-01 8.09019090e-01
 3.30000000e+01 3.50000000e+01 1.90000000e+01 3.70000000e+01
 0.00000000e+00 8.00000000e+00 7.00000000e+00 1.60000000e+01
 2.90000000e+01 1.10000000e+01 3.20000000e+01 1.80000000e+01
 3.00000000e+01 5.00000000e+00 2.40000000e+01 2.30000000e+01
 1.50000000e+01 1.70000000e+01 3.80000000e+01 2.20000000e+01
 2.00000000e+01 1.30000000e+01 3.60000000e+01 1.00000000e+01
 3.00000000e+00 3.90000000e+01 1.20000000e+01 4.30000000e+01
 4.00000000e+01 4.10000000e+01 1.40000000e+01 2.70000000e+01
 2.10000000e+01 1.00000000e+00 2.00000000e+00 3.40000000e+01
 9.00000000e+00 6.00000000e+00 2.80000000e+01 3.10000000e+01
 4.20000000e+01 2.50000000e+01 0.00000000e+00]";"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 9.61347725e-01
 8.09019090e-01 1.35710377e-01 1.35710377e-01 1.55125598e-02
 2.02338270e-02 6.94700243e-01 6.73382940e-01 2.49755092e-02
 6.99797396e-03 3.93600728e-01 9.61347725e-01 8.09019090e-01
 4.30000000e+01 1.10000000e+01 1.90000000e+01 1.20000000e+01
 0.00000000e+00 1.00000000e+01 1.40000000e+01 4.20000000e+01
 1.80000000e+01 3.90000000e+01 4.00000000e+01 7.00000000e+00
 1.30000000e+01 2.80000000e+01 6.00000000e+00 2.00000000e+01
 2.50000000e+01 2.60000000e+01 1.00000000e+00 4.10000000e+01
 3.80000000e+01 2.40000000e+01 3.00000000e+01 4.00000000e+00
 9.00000000e+00 1.50000000e+01 2.00000000e+00 1.70000000e+01
 2.90000000e+01 3.40000000e+01 3.60000000e+01 3.30000000e+01
 3.20000000e+01 2.10000000e+01 5.00000000e+00 1.60000000e+01
 2.30000000e+01 3.50000000e+01 3.00000000e+00 8.00000000e+00
 3.10000000e+01 0.00000000e+00 0.00000000e+00]";"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 9.61347725e-01
 8.09019090e-01 1.35710377e-01 1.35710377e-01 1.55125598e-02
 2.02338270e-02 6.94700243e-01 6.73382940e-01 2.49755092e-02
 6.99797396e-03 3.93600728e-01 9.61347725e-01 8.09019090e-01
 3.40000000e+01 2.60000000e+01 3.70000000e+01 8.00000000e+00
 0.00000000e+00 2.90000000e+01 1.90000000e+01 2.70000000e+01
 3.90000000e+01 2.20000000e+01 5.00000000e+00 1.00000000e+00
 9.00000000e+00 4.20000000e+01 1.00000000e+01 4.00000000e+00
 2.00000000e+00 1.40000000e+01 2.10000000e+01 2.80000000e+01
 3.10000000e+01 2.30000000e+01 1.60000000e+01 1.20000000e+01
 1.30000000e+01 3.50000000e+01 1.50000000e+01 6.00000000e+00
 2.40000000e+01 7.00000000e+00 4.00000000e+01 3.30000000e+01
 2.50000000e+01 3.00000000e+01 1.10000000e+01 3.80000000e+01
 3.20000000e+01 1.80000000e+01 3.60000000e+01 4.10000000e+01
 2.00000000e+01 0.00000000e+00 0.00000000e+00]"
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 8.27659567e-01
 9.36137505e-01 2.02338270e-02 6.94700243e-01 6.73382940e-01
 2.49755092e-02 6.99797396e-03 9.61347725e-01 8.09019090e-01
 2.49755092e-02 2.39488879e-01 1.55125598e-02 8.92774719e-01
 3.60000000e+01 0.00000000e+00 1.70000000e+01 3.20000000e+01
 3.40000000e+01 0.00000000e+00 3.00000000e+00 2.30000000e+01
 4.10000000e+01 8.00000000e+00 4.30000000e+01 1.10000000e+01
 4.20000000e+01 5.00000000e+00 2.00000000e+00 2.50000000e+01
 3.80000000e+01 2.90000000e+01 3.10000000e+01 1.50000000e+01
 0.00000000e+00 0.00000000e+00 6.00000000e+00 2.60000000e+01
 3.70000000e+01 1.00000000e+01 2.80000000e+01 1.40000000e+01
 2.20000000e+01 1.90000000e+01 2.10000000e+01 3.50000000e+01
 3.30000000e+01 1.80000000e+01 2.40000000e+01 2.70000000e+01
 1.30000000e+01 1.20000000e+01 1.00000000e+00 7.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]";"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 8.27659567e-01
 9.36137505e-01 2.02338270e-02 6.94700243e-01 6.73382940e-01
 2.49755092e-02 6.99797396e-03 9.61347725e-01 8.09019090e-01
 2.49755092e-02 2.39488879e-01 1.55125598e-02 8.92774719e-01
 4.20000000e+01 0.00000000e+00 3.70000000e+01 3.40000000e+01
 2.60000000e+01 0.00000000e+00 1.90000000e+01 5.00000000e+00
 1.30000000e+01 1.40000000e+01 2.50000000e+01 2.30000000e+01
 2.70000000e+01 3.50000000e+01 4.00000000e+01 3.00000000e+00
 7.00000000e+00 6.00000000e+00 2.40000000e+01 3.60000000e+01
 0.00000000e+00 0.00000000e+00 1.60000000e+01 3.20000000e+01
 1.50000000e+01 2.00000000e+00 3.00000000e+01 2.80000000e+01
 3.30000000e+01 3.10000000e+01 2.20000000e+01 2.90000000e+01
 1.70000000e+01 1.10000000e+01 4.30000000e+01 3.90000000e+01
 4.00000000e+00 9.00000000e+00 4.10000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]";"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 8.27659567e-01
 9.36137505e-01 2.02338270e-02 6.94700243e-01 6.73382940e-01
 2.49755092e-02 6.99797396e-03 9.61347725e-01 8.09019090e-01
 2.49755092e-02 2.39488879e-01 1.55125598e-02 8.92774719e-01
 1.30000000e+01 0.00000000e+00 2.60000000e+01 1.40000000e+01
 3.60000000e+01 0.00000000e+00 2.80000000e+01 1.00000000e+01
 4.00000000e+00 4.10000000e+01 1.00000000e+00 2.50000000e+01
 1.90000000e+01 3.80000000e+01 1.80000000e+01 3.90000000e+01
 3.30000000e+01 3.20000000e+01 2.70000000e+01 2.90000000e+01
 0.00000000e+00 0.00000000e+00 3.00000000e+00 7.00000000e+00
 8.00000000e+00 4.30000000e+01 3.00000000e+01 3.10000000e+01
 3.40000000e+01 2.10000000e+01 1.70000000e+01 4.00000000e+01
 3.70000000e+01 9.00000000e+00 2.30000000e+01 2.20000000e+01
 2.00000000e+01 1.10000000e+01 3.50000000e+01 1.60000000e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00]";"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 8.27659567e-01
 9.36137505e-01 2.02338270e-02 6.94700243e-01 6.73382940e-01
 2.49755092e-02 6.99797396e-03 9.61347725e-01 8.09019090e-01
 2.49755092e-02 2.39488879e-01 1.55125598e-02 8.92774719e-01
 3.30000000e+01 4.20000000e+01 3.50000000e+01 1.90000000e+01
 3.70000000e+01 0.00000000e+00 8.00000000e+00 7.00000000e+00
 1.60000000e+01 2.90000000e+01 1.10000000e+01 3.20000000e+01
 1.40000000e+01 1.80000000e+01 2.60000000e+01 4.00000000e+01
 2.20000000e+01 4.30000000e+01 2.70000000e+01 2.10000000e+01
 0.00000000e+00 2.00000000e+01 1.30000000e+01 4.00000000e+00
 3.80000000e+01 2.00000000e+00 3.40000000e+01 3.60000000e+01
 1.00000000e+01 4.10000000e+01 3.00000000e+00 1.20000000e+01
 1.00000000e+00 2.30000000e+01 1.50000000e+01 1.70000000e+01
 9.00000000e+00 2.80000000e+01 3.10000000e+01 3.00000000e+01
 2.40000000e+01 5.00000000e+00 0.00000000e+00]";"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 8.27659567e-01
 9.36137505e-01 2.02338270e-02 6.94700243e-01 6.73382940e-01
 2.49755092e-02 6.99797396e-03 9.61347725e-01 8.09019090e-01
 2.49755092e-02 2.39488879e-01 1.55125598e-02 8.92774719e-01
 4.30000000e+01 3.10000000e+01 1.10000000e+01 1.90000000e+01
 1.20000000e+01 0.00000000e+00 1.00000000e+01 1.40000000e+01
 4.20000000e+01 1.80000000e+01 3.90000000e+01 4.00000000e+01
 2.90000000e+01 3.40000000e+01 1.70000000e+01 0.00000000e+00
 8.00000000e+00 2.10000000e+01 3.60000000e+01 2.40000000e+01
 0.00000000e+00 0.00000000e+00 1.30000000e+01 2.80000000e+01
 2.60000000e+01 1.00000000e+00 3.20000000e+01 4.10000000e+01
 3.70000000e+01 3.00000000e+01 7.00000000e+00 9.00000000e+00
 3.30000000e+01 2.00000000e+01 2.50000000e+01 6.00000000e+00
 5.00000000e+00 1.60000000e+01 3.50000000e+01 3.00000000e+00
 2.00000000e+00 1.50000000e+01 0.00000000e+00]";"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.60202669e-01 8.27659567e-01
 9.36137505e-01 2.02338270e-02 6.94700243e-01 6.73382940e-01
 2.49755092e-02 6.99797396e-03 9.61347725e-01 8.09019090e-01
 2.49755092e-02 2.39488879e-01 1.55125598e-02 8.92774719e-01
 3.40000000e+01 1.50000000e+01 2.60000000e+01 3.70000000e+01
 8.00000000e+00 0.00000000e+00 2.90000000e+01 1.90000000e+01
 2.70000000e+01 3.90000000e+01 2.20000000e+01 5.00000000e+00
 6.00000000e+00 1.00000000e+00 2.30000000e+01 1.80000000e+01
 3.30000000e+01 1.00000000e+01 2.40000000e+01 7.00000000e+00
 0.00000000e+00 4.10000000e+01 2.00000000e+01 3.10000000e+01
 1.40000000e+01 2.50000000e+01 3.00000000e+01 1.70000000e+01
 1.60000000e+01 1.20000000e+01 3.50000000e+01 4.00000000e+01
 9.00000000e+00 4.20000000e+01 4.00000000e+00 2.00000000e+00
 1.10000000e+01 3.20000000e+01 3.60000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
"[ 4.          3.          4.          4.          4.          3.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.39927068  0.82765957  0.9361375   0.96134772
  0.4392437   0.91578079  0.57758707  0.39927068  0.          0.96934079
  0.4392437   0.96134772  0.13571038  0.87369922 32.          5.
  2.         36.         17.         42.         25.          0.
  0.          0.          0.          0.          0.          0.
 13.          0.         16.         11.         34.         23.
 41.          8.         43.         15.          6.          7.
 26.         38.         30.          1.         31.         40.
 20.          0.          0.         29.         14.          0.
  0.          0.          0.          0.          0.        ]";"[ 4.          3.          4.          4.          4.          3.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.39927068  0.82765957  0.9361375   0.96134772
  0.4392437   0.91578079  0.57758707  0.39927068  0.          0.96934079
  0.4392437   0.96134772  0.13571038  0.87369922 34.         26.
 35.         42.         37.         23.         40.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         28.         25.         19.          5.
 13.         14.         27.         36.         16.         29.
 43.          0.         17.         31.         24.          0.
  0.          0.         32.          2.         12.         11.
  7.          6.          0.          0.          0.        ]";"[ 4.          3.          4.          4.          4.          3.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.39927068  0.82765957  0.9361375   0.96134772
  0.4392437   0.91578079  0.57758707  0.39927068  0.          0.96934079
  0.4392437   0.96134772  0.13571038  0.87369922 14.          1.
 38.         13.         26.         25.         18.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         16.          0.         34.         10.
 36.          4.         41.         19.         29.         23.
 30.         22.         40.         42.         27.          0.
  0.          0.          0.         43.         28.          6.
 39.          0.          0.          0.          0.        ]";"[ 4.          3.          4.          4.          4.          3.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.39927068  0.82765957  0.9361375   0.96134772
  0.4392437   0.91578079  0.57758707  0.39927068  0.          0.96934079
  0.4392437   0.96134772  0.13571038  0.87369922 19.         14.
 18.         33.         35.         32.         26.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          5.          0.         11.          7.
 37.         16.         29.         21.         20.         24.
 43.         40.         30.         42.         27.         41.
  0.          0.          0.         17.         10.          3.
  9.          2.         23.          0.          0.        ]";"[ 4.          3.          4.          4.          4.          3.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.39927068  0.82765957  0.9361375   0.96134772
  0.4392437   0.91578079  0.57758707  0.39927068  0.          0.96934079
  0.4392437   0.96134772  0.13571038  0.87369922 19.         34.
 17.         43.         11.         40.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          8.          0.         21.         14.
 12.         42.         18.         39.         29.          7.
  6.          0.         24.         38.         36.          0.
  0.          0.          0.          5.         33.         25.
 26.          0.          0.          0.          0.        ]";"[ 4.          3.          4.          4.          4.          3.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.39927068  0.82765957  0.9361375   0.96134772
  0.4392437   0.91578079  0.57758707  0.39927068  0.          0.96934079
  0.4392437   0.96134772  0.13571038  0.87369922 37.         27.
  6.         34.         26.          5.         23.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         18.          0.         13.         19.
  8.         39.         22.         24.          7.         10.
  0.          0.         35.         11.          1.          0.
  0.          0.         29.         16.         12.          9.
  3.          0.          0.          0.          0.        ]"
"[ 1.          0.          0.          0.          0.          0.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.66020267  0.7901058   0.82765957  0.9361375
  0.91578079  0.55234661  0.13571038  0.69470024  0.          0.
  0.96934079  0.96134772  0.13571038  0.87369922 36.          0.
 17.         32.         34.          0.          3.         23.
 41.          8.         43.         11.         42.          5.
  2.         25.         38.         29.         31.         15.
  6.          0.          0.         26.         14.         22.
 19.         21.         35.         33.         18.         24.
 27.         37.         10.         28.         13.         12.
  1.          7.          0.          0.          0.        ]";"[ 1.          0.          0.          0.          0.          0.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.66020267  0.7901058   0.82765957  0.9361375
  0.91578079  0.55234661  0.13571038  0.69470024  0.          0.
  0.96934079  0.96134772  0.13571038  0.87369922 42.          0.
 37.         34.         26.          0.         19.          5.
 13.         14.         25.         23.         27.         35.
 40.          3.          7.          6.         24.         36.
 16.          0.          0.         32.         28.         33.
 31.         22.         29.         17.         11.         43.
 39.         15.          2.         30.          4.          9.
 41.          0.          0.          0.          0.        ]";"[ 1.          0.          0.          0.          0.          0.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.66020267  0.7901058   0.82765957  0.9361375
  0.91578079  0.55234661  0.13571038  0.69470024  0.          0.
  0.96934079  0.96134772  0.13571038  0.87369922 13.          0.
 26.         14.         36.          0.         28.         10.
  4.         41.          1.         25.         19.         38.
 18.         39.         33.         32.         27.         29.
  3.          0.          0.          7.         31.         34.
 21.         17.         40.         37.          9.         23.
 22.          8.         43.         30.         20.         11.
 35.         16.          0.          0.          0.        ]";"[ 1.          0.          0.          0.          0.          0.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.66020267  0.7901058   0.82765957  0.9361375
  0.91578079  0.55234661  0.13571038  0.69470024  0.          0.
  0.96934079  0.96134772  0.13571038  0.87369922 33.         42.
 35.         19.         37.          0.          8.          7.
 16.         29.         11.         32.         14.         18.
 26.         40.         22.         43.         27.         21.
 20.          0.         13.          4.         36.         10.
 41.          3.         12.          1.         23.         15.
 17.         38.          2.         34.          9.         28.
 31.         30.         24.          0.          0.        ]";"[ 1.          0.          0.          0.          0.          0.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.66020267  0.7901058   0.82765957  0.9361375
  0.91578079  0.55234661  0.13571038  0.69470024  0.          0.
  0.96934079  0.96134772  0.13571038  0.87369922 43.         31.
 11.         19.         12.          0.         10.         14.
 42.         18.         39.         40.         29.         34.
 17.          0.          8.         21.         36.         24.
 13.          0.          0.         28.         41.         37.
 30.          7.          9.         33.         20.         25.
  6.         26.          1.         32.          5.         16.
 35.          3.          2.         15.          0.        ]";"[ 1.          0.          0.          0.          0.          0.
  0.          1.          1.          1.          1.          1.
  1.          1.          0.66020267  0.7901058   0.82765957  0.9361375
  0.91578079  0.55234661  0.13571038  0.69470024  0.          0.
  0.96934079  0.96134772  0.13571038  0.87369922 34.         15.
 26.         37.          8.          0.         29.         19.
 27.         39.         22.          5.          6.          1.
 23.         18.         33.         10.         24.          7.
 41.          0.         20.         31.         17.         16.
 12.         35.         40.          9.         42.          4.
  2.         14.         25.         30.         11.         32.
 36.          0.          0.          0.          0.        ]"
