946487893138.2192 0.0 69902500.87204334
The number of function calls was 7600, in 7627.34 seconds
632473133376.6553 0.0 84278862.54080406
76
2386951001596.0;0.0;0.0
632473133376.6553;14032838490.66481;68266068.71990919
3443833016487.3135;237582729.07265782;37193186.39037777
693214931677.0509;28648469100.586586;84278862.54080406
687250309649.3816;26116383616.684948;84066296.72551073
656554268913.4982;23510171728.407032;81857973.4588163
722777359081.9252;20023983176.811314;78749216.5909912
695001007659.608;21864393929.48819;81307560.79128252
685432492784.4512;26998816221.890297;82835987.12671447
783360945379.428;15150367259.815285;77651197.6794114
849461061955.5638;9405186682.017193;63884362.08901231
671976132655.772;20494896198.9965;76395338.9813602
1770902869018.6602;2951953508.3350744;39683897.00396608
1712272828296.1401;3381641696.45217;41523776.45829529
1500828774195.4885;4986712727.713075;43759460.59031468
642751552966.6743;12639630658.036715;69317187.9141859
1014928672587.7235;10418548834.427353;65177833.64627251
2042033319032.5083;2147661829.29914;19105813.695463102
821488207972.0933;10842066082.667732;62357015.34420394
1046918703116.4489;7655516320.596301;57369636.686797574
688109499147.8134;18431787975.576473;78694141.56785075
2896899726221.5366;431034813.13790685;29060349.978745617
3201065814571.977;89923937.11894543;11875760.24607602
916799269599.0852;11889370811.308199;70912199.76353651
664170935343.0542;15820111444.800035;75227877.79124428
2128664148066.119;3886005769.234947;50956834.562108666
1433888782916.5464;5096010012.329083;46593967.59813235
2937560265390.8506;150833950.50197136;15426243.228630725
2321103679464.988;1027868249.3273321;17546761.60966108
735351092261.6123;22487827454.244793;81480499.82702236
683723337540.8033;28351064861.766697;84078960.42839183
2690849254534.301;1818251834.904653;33960857.25737081
944897030361.0664;10541623878.069468;65719517.03993851
3174602062761.707;79080357.83592883;9846755.008081732
3106537302782.4507;390403681.874613;30691167.86249126
1384106678931.8086;8077553802.766191;59308287.25879834
706765054798.0219;13164970432.092596;72412146.75245826
3005377749529.1987;20169119.02636016;1314172.967486226
3043395861975.1494;23914338.859667514;4575011.355329905
1244802704145.684;6752131270.804144;47154503.122013114
1858063725773.799;6191324256.105328;54978483.217381164
1683489709226.5513;4256358130.0366282;43139171.745163254
1883366391732.0454;4442688477.490201;48800087.49834846
713412164494.548;16547805853.907362;75753047.2946815
737847200706.5732;17430620813.6352;78259094.79864839
1180312108923.6062;6897976525.381976;53177839.59449427
2539247790999.3677;2727521187.3832545;44959463.921783544
2715431292180.327;94505322.2380634;14476085.724494087
1560109556558.4912;4561073621.72582;41802914.07818091
2261001038500.152;1363074508.9490688;24797188.569300372
2502430902677.805;440047167.70383596;5939223.618832273
1950391531520.158;2888433100.0549107;30322955.135654554
755034993550.2052;11699855486.085016;65443601.03336933
957264883136.501;8384647339.344366;58678499.810351275
3317703464325.1147;268355996.94388568;40189804.07703579
2803805247073.3867;249180528.06109828;25291091.82797572
3027069229603.626;22367221.16721114;3397798.5463574333
752845736141.1362;14360376290.822777;74675048.64006338
1001147995562.377;8948235593.128975;62235057.01471707
1626657727555.5767;7149188164.5812845;57714472.783784665
1368539160759.9092;5597516989.8485;47316666.36409805
1411480151385.515;8796628911.251432;62994999.1956338
2330460545636.229;2367018593.9970016;38817422.47897717
1300077981346.4744;6294893642.388353;54243309.6968257
3385891225560.6206;203159956.27691218;30422938.111020967
2117532857414.7964;3798810280.4787865;48400081.335494116
2800503901100.4985;354762166.35438854;27523668.618101347
655828490557.7252;12073152667.375204;71423300.65232763
2364696159217.261;5994477471.872851;60454102.949502185
1312753461805.9707;5696964511.105484;51797116.30473451
2087359698018.8518;5382507187.3418665;54904081.3389088
2659448246803.563;72429260.40043503;7722775.445648575
2361308214855.3984;2273690035.927927;35443767.08483843
2745851141675.541;270689970.4604105;23697698.4585822
1088376057423.5265;7376016140.591347;52933409.642788954
2229235363523.1094;2875884223.1213202;45203221.58867574
2200482078967.142;2008778512.8580859;31641095.411094733
3220640321127.2183;143851042.06445062;21736216.496103827
2163874157416.3457;2923091393.490002;42756777.72883276
2440724274064.8726;4609569572.589736;51570840.55778474
1907725229440.191;5260132586.843001;52404295.404311255
2485961097754.333;6651735906.764891;61464338.482249774
1939770617762.7341;2500958699.5014834;22772596.435260005
2971786037004.92;169917561.1696318;17973746.823342476
3443765903605.712;236591512.2726579;37061762.94237776
677171009153.6722;23447721792.446865;81416433.71373859
730711141780.9104;17087028302.286638;75953747.32829808
2203894333255.0;2700751891.6345816;33114635.579368826
2594227427908.799;2623725265.218916;43538192.75400059
861968973332.184;8816863973.57042;61146995.46460657
2357533156679.1436;1508309072.8830733;28639995.66006192
2712682766745.069;195064191.79457104;19335233.62291833
2433315551030.7524;669263220.760054;6920682.272374205
1142135942828.9932;7204955628.934866;53527871.21291194
1609041394727.932;6507451498.539633;55915077.78399386
657582002221.8055;18204920938.860825;75877961.72539589
2614966933092.1763;1176029827.0136645;28729320.502017237
2410940613722.0317;943376048.6741468;6995321.893963555
3285640833196.293;165582603.07190442;26322138.34506837
2662612232361.012;62761064.25166271;9483780.62439447
