"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]";"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
"[1.00000000e+00 0.00000000e+00 2.00000000e+00 2.00000000e+00
 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 8.75157622e-01 2.63019480e-01 0.00000000e+00 0.00000000e+00
 8.45505272e-01 2.32114903e-01 0.00000000e+00 4.19860060e-01
 4.88551048e-01 3.65313616e-01 2.41103569e-01 7.18776155e-01
 2.35541814e-02 4.07099929e-01 5.30466256e-02 6.45151553e-01
 2.30000000e+01 3.00000000e+00 1.60000000e+01 1.00000000e+00
 1.30000000e+01 1.90000000e+01 2.20000000e+01 0.00000000e+00
 2.50000000e+01 6.00000000e+00 7.00000000e+00 1.20000000e+01
 2.00000000e+01 4.00000000e+00 5.00000000e+00 1.00000000e+01
 1.80000000e+01 8.00000000e+00 2.10000000e+01 1.50000000e+01
 2.40000000e+01 1.70000000e+01 1.40000000e+01 9.00000000e+00
 2.00000000e+00]";"[1.00000000e+00 0.00000000e+00 2.00000000e+00 2.00000000e+00
 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 8.75157622e-01 2.63019480e-01 0.00000000e+00 0.00000000e+00
 8.45505272e-01 2.32114903e-01 0.00000000e+00 4.19860060e-01
 4.88551048e-01 3.65313616e-01 2.41103569e-01 7.18776155e-01
 2.35541814e-02 4.07099929e-01 5.30466256e-02 6.45151553e-01
 2.30000000e+01 1.40000000e+01 1.30000000e+01 4.00000000e+00
 9.00000000e+00 2.00000000e+01 1.50000000e+01 0.00000000e+00
 7.00000000e+00 1.20000000e+01 1.00000000e+01 2.10000000e+01
 5.00000000e+00 1.70000000e+01 6.00000000e+00 2.40000000e+01
 1.60000000e+01 1.10000000e+01 8.00000000e+00 1.90000000e+01
 3.00000000e+00 2.20000000e+01 1.00000000e+00 2.50000000e+01
 2.00000000e+00]"
"[ 1.          2.          2.          2.          2.          0.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.50031133  0.16218665
  0.40709993  0.15718699  0.87515762  0.26301948  0.          0.
  0.42311765  0.          0.96295525  0.03988589  0.76091496  0.75508985
  0.81630752  0.03988589 21.         12.         15.          8.
 24.         17.          3.          6.         10.         22.
  9.         19.         13.         16.         11.          7.
  1.         23.         25.          2.         18.         14.
  4.          5.         20.        ]";"[ 1.          2.          2.          2.          2.          0.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.50031133  0.16218665
  0.40709993  0.15718699  0.87515762  0.26301948  0.          0.
  0.42311765  0.          0.96295525  0.03988589  0.76091496  0.75508985
  0.81630752  0.03988589 19.         22.         21.         11.
 17.         16.         14.          7.          9.         13.
  2.         20.         25.          4.         18.         15.
 23.         12.         24.         10.          8.          5.
  3.          6.          1.        ]"
"[ 1.          2.          2.          2.          2.          0.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.50031133  0.16218665
  0.40709993  0.15718699  0.87515762  0.26301948  0.          0.
  0.42311765  0.          0.96295525  0.03988589  0.76091496  0.75508985
  0.81630752  0.03988589 21.         12.         15.          8.
 18.         24.         17.          3.          5.         10.
 22.         11.          6.         14.         13.          9.
 25.         23.         20.          4.          2.         19.
 16.          7.          1.        ]";"[ 1.          2.          2.          2.          2.          0.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.50031133  0.16218665
  0.40709993  0.15718699  0.87515762  0.26301948  0.          0.
  0.42311765  0.          0.96295525  0.03988589  0.76091496  0.75508985
  0.81630752  0.03988589 22.         19.         21.         11.
 17.         16.         14.         23.          9.          5.
 24.         25.         12.         20.         18.          4.
  2.          8.          3.          7.         13.         15.
 10.          6.          1.        ]"
"[ 1.          2.          2.          1.          2.          0.
  2.          0.          0.          0.          0.          0.
  0.          1.          1.          1.          0.85856088  0.46679672
  0.03988589  0.76091496  0.6592903   0.76067937  0.          0.89276542
  0.73028033  0.42283131  0.2321149   0.73619067  0.59959704  0.
  0.          0.49588398 12.         21.          6.         14.
 19.         22.          0.          0.          0.          0.
 23.          5.         10.          0.          0.          0.
  3.         15.         18.         16.          1.         13.
  8.          0.         24.        ]";"[ 1.          2.          2.          1.          2.          0.
  2.          0.          0.          0.          0.          0.
  0.          1.          1.          1.          0.85856088  0.46679672
  0.03988589  0.76091496  0.6592903   0.76067937  0.          0.89276542
  0.73028033  0.42283131  0.2321149   0.73619067  0.59959704  0.
  0.          0.49588398 25.         19.         10.         14.
 16.         13.         15.          0.          0.          0.
  6.         24.         20.          0.          0.          0.
 22.          9.         17.         23.          4.          0.
 21.          0.         11.        ]"
"[1.00000000e+00 2.00000000e+00 2.00000000e+00 0.00000000e+00
 2.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.07955914e-01 2.32114903e-01 7.18776155e-01 6.67739980e-01
 4.90032210e-01 5.70453177e-01 6.45151553e-01 4.19860060e-01
 1.83417960e-02 8.75157622e-01 2.63019480e-01 0.00000000e+00
 0.00000000e+00 3.65313616e-01 2.41103569e-01 4.88551048e-01
 2.10000000e+01 1.20000000e+01 1.50000000e+01 8.00000000e+00
 2.40000000e+01 1.70000000e+01 3.00000000e+00 1.00000000e+01
 2.20000000e+01 9.00000000e+00 1.90000000e+01 1.30000000e+01
 2.30000000e+01 4.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.60000000e+01 1.10000000e+01 7.00000000e+00 6.00000000e+00
 1.40000000e+01]";"[1.00000000e+00 2.00000000e+00 2.00000000e+00 0.00000000e+00
 2.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.07955914e-01 2.32114903e-01 7.18776155e-01 6.67739980e-01
 4.90032210e-01 5.70453177e-01 6.45151553e-01 4.19860060e-01
 1.83417960e-02 8.75157622e-01 2.63019480e-01 0.00000000e+00
 0.00000000e+00 3.65313616e-01 2.41103569e-01 4.88551048e-01
 1.90000000e+01 2.20000000e+01 2.10000000e+01 1.10000000e+01
 1.70000000e+01 1.60000000e+01 1.40000000e+01 9.00000000e+00
 7.00000000e+00 3.00000000e+00 5.00000000e+00 1.30000000e+01
 4.00000000e+00 2.40000000e+01 1.50000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.00000000e+00
 2.00000000e+00 2.00000000e+01 2.50000000e+01 1.00000000e+01
 0.00000000e+00]"
"[1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 8.45505272e-01 2.32114903e-01 1.83417960e-02 8.75157622e-01
 2.63019480e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.10000000e+01 1.20000000e+01 1.60000000e+01 1.00000000e+00
 1.50000000e+01 8.00000000e+00 2.40000000e+01 1.70000000e+01
 3.00000000e+00 2.30000000e+01 4.00000000e+00 1.90000000e+01
 2.20000000e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.00000000e+00 1.00000000e+01
 2.50000000e+01 1.80000000e+01 7.00000000e+00 6.00000000e+00
 2.00000000e+01]";"[1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 8.45505272e-01 2.32114903e-01 1.83417960e-02 8.75157622e-01
 2.63019480e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.90000000e+01 2.20000000e+01 5.00000000e+00 2.40000000e+01
 2.10000000e+01 1.10000000e+01 1.70000000e+01 1.60000000e+01
 1.40000000e+01 1.30000000e+01 4.00000000e+00 2.00000000e+01
 1.50000000e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 6.00000000e+00 1.00000000e+01
 8.00000000e+00 9.00000000e+00 3.00000000e+00 7.00000000e+00
 1.20000000e+01]"
"[ 1.          2.          2.          2.          0.          0.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.50031133  0.16218665
  0.17558514  0.87515762  0.6592903   0.76067937  0.          0.
  0.42311765  0.          0.84550527  0.96295525  0.06795268  0.45615432
  0.58210756  0.9350676  21.         12.         24.         23.
  5.          3.         11.         10.         13.         16.
 14.          9.          2.         22.          7.         15.
  8.         17.         25.          4.          6.         20.
  0.          0.          1.        ]";"[ 1.          2.          2.          2.          0.          0.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.50031133  0.16218665
  0.17558514  0.87515762  0.6592903   0.76067937  0.          0.
  0.42311765  0.          0.84550527  0.96295525  0.06795268  0.45615432
  0.58210756  0.9350676  19.         22.         17.         25.
 16.         18.          8.         20.         10.         14.
  2.          5.          6.          9.         24.         23.
 21.         11.          3.          7.         12.         15.
  0.          0.          1.        ]"
"[1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 9.44968687e-03 3.63453036e-01 1.40476755e-01 6.59290302e-01
 5.37895107e-01 3.33647395e-01 0.00000000e+00 0.00000000e+00
 4.95883977e-01 1.07955914e-01 4.36385523e-01 8.92765423e-01
 1.25661173e-01 6.14812256e-01 6.45151553e-01 8.99944482e-01
 1.20000000e+01 2.10000000e+01 1.50000000e+01 8.00000000e+00
 2.40000000e+01 1.70000000e+01 2.30000000e+01 4.00000000e+00
 1.60000000e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.00000000e+00 2.00000000e+01 2.00000000e+00
 2.50000000e+01 5.00000000e+00 3.00000000e+00 1.00000000e+01
 1.00000000e+00]";"[1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 9.44968687e-03 3.63453036e-01 1.40476755e-01 6.59290302e-01
 5.37895107e-01 3.33647395e-01 0.00000000e+00 0.00000000e+00
 4.95883977e-01 1.07955914e-01 4.36385523e-01 8.92765423e-01
 1.25661173e-01 6.14812256e-01 6.45151553e-01 8.99944482e-01
 2.50000000e+01 1.90000000e+01 2.20000000e+01 2.10000000e+01
 1.10000000e+01 1.70000000e+01 1.60000000e+01 1.30000000e+01
 4.00000000e+00 5.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 3.00000000e+00 2.30000000e+01
 8.00000000e+00 7.00000000e+00 1.20000000e+01 1.40000000e+01
 1.50000000e+01]"
"[ 1.          0.          2.          2.          2.          2.
  2.          0.          1.          1.          1.          1.
  0.          1.          0.          1.          0.10795591  0.76091496
  0.83549739  0.90621625  0.5031546   0.76067937  0.          0.
  0.          0.49588398  0.89276542  0.73028033  0.42283131  0.2321149
  0.87515762  0.26301948 18.         22.          7.          1.
  5.         21.         10.          9.          8.         16.
 13.          6.         14.         19.          0.          0.
  0.          0.          0.         23.          0.          0.
  0.          3.         15.        ]";"[ 1.          0.          2.          2.          2.          2.
  2.          0.          1.          1.          1.          1.
  0.          1.          0.          1.          0.10795591  0.76091496
  0.83549739  0.90621625  0.5031546   0.76067937  0.          0.
  0.          0.49588398  0.89276542  0.73028033  0.42283131  0.2321149
  0.87515762  0.26301948 10.         13.         15.         11.
  8.         19.         22.          9.          5.          1.
 23.         14.         16.          0.          0.          0.
  0.          6.         24.         20.          0.          0.
  0.         17.          4.        ]"
