"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]";"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
"[ 1.          2.          0.          0.          2.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.12043242
  0.35536203  0.49346609  0.20261801  0.3651504   0.84473719  0.72722835
  0.85151727  0.97423449  0.03397462  0.62014973  0.13139188  0.98049816
  0.62014973  0.95620437 15.         24.         13.         10.
 23.         18.         14.          7.          3.          5.
  9.         21.         20.         19.         25.          4.
 17.         22.         12.          2.          6.          8.
 11.          1.         16.        ]";"[ 1.          2.          0.          0.          2.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.12043242
  0.35536203  0.49346609  0.20261801  0.3651504   0.84473719  0.72722835
  0.85151727  0.97423449  0.03397462  0.62014973  0.13139188  0.98049816
  0.62014973  0.95620437 19.         10.         24.         22.
 23.         12.         18.          1.          4.         17.
 13.          6.          5.          7.          3.         16.
  9.         14.         25.         20.          8.         15.
 11.         21.          2.        ]"
"[ 1.          2.          0.          1.          1.          2.
  1.          1.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.72722835  0.85151727  0.97423449  0.03397462  0.59708199  0.87767682
  0.3651504   0.72722835  0.85151727  0.38011654  0.99285167  0.97423449
  0.62014973  0.13139188  7.         16.         23.         22.
 21.         12.         11.         15.         24.          8.
 14.          4.         17.          2.         25.         13.
  3.         10.         19.          6.          5.         18.
  9.         20.          1.        ]";"[ 1.          2.          0.          1.          1.          2.
  1.          1.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.72722835  0.85151727  0.97423449  0.03397462  0.59708199  0.87767682
  0.3651504   0.72722835  0.85151727  0.38011654  0.99285167  0.97423449
  0.62014973  0.13139188  3.         22.         15.         21.
 14.         25.          2.         19.         10.         23.
 12.          8.         17.          6.         13.          1.
  4.         18.         16.          9.         20.         24.
  5.          7.         11.        ]"
"[ 1.          0.          0.          0.          0.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.85151727  0.97423449  0.03397462  0.62014973  0.13139188  0.12043242
  0.72722835  0.38011654  0.35536203  0.49346609  0.20261801  0.79694853
  0.64835246  0.71405397 15.         24.          7.          8.
 25.         13.         23.         22.         21.         12.
 11.          5.          4.          3.         17.         16.
 20.         19.         14.          9.         18.          1.
  6.         10.          2.        ]";"[ 1.          0.          0.          0.          0.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.85151727  0.97423449  0.03397462  0.62014973  0.13139188  0.12043242
  0.72722835  0.38011654  0.35536203  0.49346609  0.20261801  0.79694853
  0.64835246  0.71405397 19.         10.         23.         15.
 13.          1.         21.         14.         25.          2.
  4.         20.         11.         12.         22.          6.
 24.          8.          5.         18.         16.          9.
 17.          7.          3.        ]"
"[ 1.          2.          0.          0.          2.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.72722835  0.85151727  0.97423449  0.03397462  0.          0.87767682
  0.3651504   0.72722835  0.85151727  0.62014973  0.13139188  0.38011654
  0.99285167  0.97423449 15.         24.         13.         10.
 23.         18.         14.          7.          3.          5.
  9.         21.         20.         19.         25.          4.
 17.         22.         12.          2.          6.          8.
  1.         16.         11.        ]";"[ 1.          2.          0.          0.          2.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.72722835  0.85151727  0.97423449  0.03397462  0.          0.87767682
  0.3651504   0.72722835  0.85151727  0.62014973  0.13139188  0.38011654
  0.99285167  0.97423449 19.         10.         24.         22.
 23.         12.         18.          1.          4.         17.
 13.          6.          5.          7.          3.         16.
  9.         14.         25.         20.          8.          2.
 11.         15.         21.        ]"
"[ 1.          2.          0.          1.          1.          1.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.72722835  0.85151727  0.97423449  0.03397462  0.62014973  0.13139188
  0.12043242  0.35536203  0.49346609  0.64011149  0.          0.13139188
  0.59171745  0.95585989  7.         16.         23.         22.
 21.         12.         11.          4.          3.         14.
 13.         10.         15.         20.         19.         24.
  6.         18.          0.          0.          0.          0.
  0.         25.          8.        ]";"[ 1.          2.          0.          1.          1.          1.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.72722835  0.85151727  0.97423449  0.03397462  0.62014973  0.13139188
  0.12043242  0.35536203  0.49346609  0.64011149  0.          0.13139188
  0.59171745  0.95585989  3.         22.         15.         21.
 14.         25.          2.         20.          1.         19.
 24.         23.          4.         13.         12.          6.
  9.         18.          0.          0.          0.          0.
  8.         10.          7.        ]"
"[ 1.          0.          2.          1.          0.          0.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.72722835  0.85151727  0.97423449  0.49346609  0.80284434  0.03397462
  0.62014973  0.13139188  0.64835246  0.20261801  0.12043242  0.38011654
  0.59708199  0.35536203 15.          3.         14.         20.
 19.         12.         24.          7.          8.         25.
 16.         17.          2.          9.          1.         18.
 13.          6.         11.          5.         22.         10.
 21.          4.         23.        ]";"[ 1.          0.          2.          1.          0.          0.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87767682  0.3651504
  0.72722835  0.85151727  0.97423449  0.49346609  0.80284434  0.03397462
  0.62014973  0.13139188  0.64835246  0.20261801  0.12043242  0.38011654
  0.59708199  0.35536203  4.         22.         19.         13.
 12.         14.          1.         10.         23.         15.
  5.          6.          8.          7.         17.         24.
 18.          9.         20.         21.         16.          3.
 25.          2.         11.        ]"
"[ 1.          0.          0.          0.          2.          2.
  2.          0.          1.          1.          1.          1.
  1.          1.          1.          0.          0.28238622  0.64034138
  0.77891706  0.42072248  0.97423449  0.03397462  0.62014973  0.12043242
  0.35536203  0.49346609  0.20261801  0.76093314  0.94591923  0.13274204
  0.03880477  0.79694853 15.          3.         24.          7.
 22.         10.         14.         17.         20.         11.
 13.          5.          0.          0.          0.         19.
 12.         21.         23.          1.          6.          2.
  4.          9.         25.        ]";"[ 1.          0.          0.          0.          2.          2.
  2.          0.          1.          1.          1.          1.
  1.          1.          1.          0.          0.28238622  0.64034138
  0.77891706  0.42072248  0.97423449  0.03397462  0.62014973  0.12043242
  0.35536203  0.49346609  0.20261801  0.76093314  0.94591923  0.13274204
  0.03880477  0.79694853  4.         22.         10.         19.
 18.          1.         13.         11.          5.         20.
 21.          0.          0.          0.          0.         12.
 14.          6.          3.          9.          2.         17.
 15.         16.         24.        ]"
"[ 1.          0.          0.          0.          2.          2.
  2.          0.          1.          1.          1.          1.
  1.          1.          0.          0.          0.88092226  0.88129661
  0.53250237  0.95585989  0.97423449  0.03397462  0.62014973  0.12043242
  0.20261801  0.12043242  0.38011654  0.35536203  0.          0.
  0.          0.         15.          3.         24.          7.
 22.         10.         13.         23.         18.         14.
 12.          8.          6.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
 16.         25.         19.        ]";"[ 1.          0.          0.          0.          2.          2.
  2.          0.          1.          1.          1.          1.
  1.          1.          0.          0.          0.88092226  0.88129661
  0.53250237  0.95585989  0.97423449  0.03397462  0.62014973  0.12043242
  0.20261801  0.12043242  0.38011654  0.35536203  0.          0.
  0.          0.          4.         22.         10.         19.
 18.          1.         14.         23.         24.         12.
  7.          3.         15.          0.          0.          0.
  0.          0.          0.          0.          0.         21.
 25.          2.         13.        ]"
"[ 1.          2.          0.          0.          0.          0.
  0.          0.          1.          0.          1.          1.
  0.          0.          1.          1.          0.03397462  0.62014973
  0.35536203  0.49346609  0.79694853  0.12043242  0.20261801  0.
  0.          0.          0.85151727  0.97423449  0.64835246  0.71405397
  0.12043242  0.38011654 15.          3.         14.         24.
  7.          8.         25.         13.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          2.         11.         22.          0.          0.
  0.          0.          0.        ]";"[ 1.          2.          0.          0.          0.          0.
  0.          0.          1.          0.          1.          1.
  0.          0.          1.          1.          0.03397462  0.62014973
  0.35536203  0.49346609  0.79694853  0.12043242  0.20261801  0.
  0.          0.          0.85151727  0.97423449  0.64835246  0.71405397
  0.12043242  0.38011654  4.         22.         19.         10.
 23.         15.         13.          1.         16.          0.
  0.          0.          0.          0.          0.          0.
  0.          2.         12.         17.          0.          0.
  0.          0.          0.        ]"
