"[2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.93287952e-01 7.07773631e-03 6.55849846e-01 1.05224762e-01
 8.05018531e-01 6.97311572e-01 5.00416023e-01 1.49484997e-01
 2.59626354e-01 5.64077549e-01 7.10826730e-01 2.04741304e-01
 9.54002478e-01 3.66842616e-01 3.37817879e-01 1.92721282e-01
 3.00000000e+00 1.70000000e+01 2.50000000e+01 1.00000000e+00
 9.00000000e+00 1.80000000e+01 1.00000000e+01 2.20000000e+01
 2.10000000e+01 6.00000000e+00 1.40000000e+01 2.40000000e+01
 1.90000000e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.20000000e+01 1.60000000e+01 2.30000000e+01
 7.00000000e+00]";"[2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.93287952e-01 7.07773631e-03 6.55849846e-01 1.05224762e-01
 8.05018531e-01 6.97311572e-01 5.00416023e-01 1.49484997e-01
 2.59626354e-01 5.64077549e-01 7.10826730e-01 2.04741304e-01
 9.54002478e-01 3.66842616e-01 3.37817879e-01 1.92721282e-01
 4.00000000e+00 7.00000000e+00 2.40000000e+01 1.60000000e+01
 5.00000000e+00 2.30000000e+01 1.10000000e+01 1.40000000e+01
 6.00000000e+00 1.90000000e+01 2.10000000e+01 1.20000000e+01
 2.20000000e+01 8.00000000e+00 2.00000000e+01 1.80000000e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00]"
"[0.00000000e+00 1.00000000e+00 2.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 3.44956604e-01 9.28171057e-01 5.93287952e-01 7.07773631e-03
 2.13921763e-01 4.89815716e-01 5.22884906e-01 1.28493080e-01
 2.00290827e-01 5.70621785e-01 3.66842616e-01 1.40304059e-01
 7.05670493e-01 1.54303275e-01 8.96600816e-01 1.92721282e-01
 1.00000000e+01 2.00000000e+00 5.00000000e+00 2.20000000e+01
 1.10000000e+01 1.60000000e+01 9.00000000e+00 1.40000000e+01
 2.10000000e+01 4.00000000e+00 2.50000000e+01 6.00000000e+00
 1.30000000e+01 2.40000000e+01 1.90000000e+01 7.00000000e+00
 1.20000000e+01 1.70000000e+01 1.00000000e+00 3.00000000e+00
 1.50000000e+01 2.00000000e+01 8.00000000e+00 2.30000000e+01
 1.80000000e+01]";"[0.00000000e+00 1.00000000e+00 2.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 3.44956604e-01 9.28171057e-01 5.93287952e-01 7.07773631e-03
 2.13921763e-01 4.89815716e-01 5.22884906e-01 1.28493080e-01
 2.00290827e-01 5.70621785e-01 3.66842616e-01 1.40304059e-01
 7.05670493e-01 1.54303275e-01 8.96600816e-01 1.92721282e-01
 8.00000000e+00 1.40000000e+01 1.90000000e+01 1.50000000e+01
 2.50000000e+01 1.70000000e+01 5.00000000e+00 1.20000000e+01
 6.00000000e+00 2.00000000e+00 1.60000000e+01 2.00000000e+01
 1.00000000e+01 1.80000000e+01 4.00000000e+00 2.10000000e+01
 1.10000000e+01 1.30000000e+01 2.40000000e+01 2.30000000e+01
 9.00000000e+00 7.00000000e+00 3.00000000e+00 1.00000000e+00
 2.20000000e+01]"
"[ 1.          2.          2.          0.          2.          0.
  0.          0.          1.          1.          1.          1.
  0.          1.          1.          0.          0.56593857  0.84400106
  0.49722386  0.94445734  0.70206593  0.76102523  0.74836312  0.58174659
  0.58174659  0.97602521  0.85863599  0.10522476  0.77296132  0.7617397
  0.15507399  0.49547176 25.         19.          1.          9.
 18.         15.         24.          3.          8.         13.
 17.          5.          0.          6.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          2.        ]";"[ 1.          2.          2.          0.          2.          0.
  0.          0.          1.          1.          1.          1.
  0.          1.          1.          0.          0.56593857  0.84400106
  0.49722386  0.94445734  0.70206593  0.76102523  0.74836312  0.58174659
  0.58174659  0.97602521  0.85863599  0.10522476  0.77296132  0.7617397
  0.15507399  0.49547176 16.          4.         24.          5.
  9.         12.          1.         13.         21.          7.
 23.         22.          0.         20.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         25.        ]"
"[ 1.          0.          2.          0.          2.          2.
  0.          0.          1.          1.          1.          0.
  1.          0.          1.          1.          0.09576957  0.71426008
  0.37568872  0.41544556  0.7365319   0.71082673  0.2047413   0.95400248
  0.10522476  0.80501853  0.69731157  0.50041602  0.149485    0.36684262
  0.33781788  0.19272128 25.          1.          9.         19.
 24.          3.         18.         10.         22.         17.
 21.          6.          0.          0.          0.          0.
  0.          0.          0.          0.         14.         12.
 16.         23.          7.        ]";"[ 1.          0.          2.          0.          2.          2.
  0.          0.          1.          1.          1.          0.
  1.          0.          1.          1.          0.09576957  0.71426008
  0.37568872  0.41544556  0.7365319   0.71082673  0.2047413   0.95400248
  0.10522476  0.80501853  0.69731157  0.50041602  0.149485    0.36684262
  0.33781788  0.19272128 24.          4.         16.          5.
 23.         11.         14.          6.         19.          8.
 20.         18.          0.          0.          0.          0.
  0.          0.          0.          0.         21.         12.
  1.         15.         17.        ]"
"[ 1.          0.          2.          0.          2.          2.
  2.          2.          1.          1.          1.          1.
  1.          0.          1.          1.          0.09576957  0.71426008
  0.37568872  0.41544556  0.7365319   0.71082673  0.2047413   0.95400248
  0.10522476  0.80501853  0.69731157  0.50041602  0.149485    0.36684262
  0.33781788  0.19272128 25.          1.         21.          2.
  9.         19.         24.          3.         18.         10.
 22.         17.          6.          0.          0.          0.
  0.          0.          0.          0.          0.         14.
 12.         16.         23.        ]";"[ 1.          0.          2.          0.          2.          2.
  2.          2.          1.          1.          1.          1.
  1.          0.          1.          1.          0.09576957  0.71426008
  0.37568872  0.41544556  0.7365319   0.71082673  0.2047413   0.95400248
  0.10522476  0.80501853  0.69731157  0.50041602  0.149485    0.36684262
  0.33781788  0.19272128 24.          4.         23.         17.
 16.          5.         11.         14.          6.         19.
  8.         20.         18.          0.          0.          0.
  0.          0.          0.          0.          0.         21.
 12.          1.         15.        ]"
"[ 1.          0.          2.          0.          2.          2.
  2.          0.          1.          1.          1.          0.
  1.          0.          1.          1.          0.09576957  0.71426008
  0.76910052  0.97745424  0.27837114  0.99835102  0.2047413   0.8615484
  0.8615484   0.63740435  0.09595081  0.149485    0.33781788  0.36684262
  0.89660082  0.20029083 25.          1.          9.         24.
 19.          3.         17.          5.          0.          6.
  0.          0.          0.          0.          0.          0.
  0.          0.         15.          4.         14.         12.
 16.         13.         18.        ]";"[ 1.          0.          2.          0.          2.          2.
  2.          0.          1.          1.          1.          0.
  1.          0.          1.          1.          0.09576957  0.71426008
  0.76910052  0.97745424  0.27837114  0.99835102  0.2047413   0.8615484
  0.8615484   0.63740435  0.09595081  0.149485    0.33781788  0.36684262
  0.89660082  0.20029083 24.          4.         16.         23.
 22.         12.          7.          0.         20.          0.
  0.          0.          0.          0.          0.          0.
  0.         11.          9.          6.         19.         13.
  5.          8.         21.        ]"
"[ 1.          2.          0.          2.          0.          2.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.93067494  0.85863599
  0.3449566   0.92817106  0.43674335  0.48981572  0.52288491  0.20979464
  0.54980556  0.29809332  0.10522476  0.77296132  0.64837093  0.4370386
  0.11476864  0.97602521 25.         23.         24.          3.
  2.          7.          1.          9.         18.         15.
 14.          6.          0.          0.          0.          0.
 16.          8.         20.         17.         19.         12.
 13.         10.          4.        ]";"[ 1.          2.          0.          2.          0.          2.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.93067494  0.85863599
  0.3449566   0.92817106  0.43674335  0.48981572  0.52288491  0.20979464
  0.54980556  0.29809332  0.10522476  0.77296132  0.64837093  0.4370386
  0.11476864  0.97602521 24.         13.         23.         11.
 21.         18.          4.         16.          5.          9.
  6.         20.          0.          0.          0.          0.
  1.         14.         15.          8.         12.         10.
  3.         22.          7.        ]"
"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 2.93681540e-02 7.07773631e-03 7.47103428e-01 5.65938570e-01
 2.98093324e-01 5.28005116e-01 9.28171057e-01 4.36743354e-01
 5.11519766e-01 9.76025213e-01 8.58635995e-01 4.74502874e-01
 1.49484997e-01 3.37817879e-01 3.66842616e-01 1.92721282e-01
 2.50000000e+01 1.80000000e+01 1.00000000e+01 1.00000000e+00
 9.00000000e+00 1.50000000e+01 2.10000000e+01 6.00000000e+00
 2.40000000e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.30000000e+01
 4.00000000e+00 3.00000000e+00 8.00000000e+00 1.90000000e+01
 1.70000000e+01]";"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 2.93681540e-02 7.07773631e-03 7.47103428e-01 5.65938570e-01
 2.98093324e-01 5.28005116e-01 9.28171057e-01 4.36743354e-01
 5.11519766e-01 9.76025213e-01 8.58635995e-01 4.74502874e-01
 1.49484997e-01 3.37817879e-01 3.66842616e-01 1.92721282e-01
 1.60000000e+01 1.40000000e+01 6.00000000e+00 2.40000000e+01
 4.00000000e+00 5.00000000e+00 9.00000000e+00 2.30000000e+01
 2.00000000e+01 1.80000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.00000000e+00 1.20000000e+01 1.00000000e+00 1.30000000e+01
 2.10000000e+01]"
"[ 1.          0.          2.          0.          2.          2.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.3449566   0.14030406
  0.11980994  0.          0.7365319   0.19272128  0.71082673  0.2047413
  0.8615484   0.63740435  0.09595081  0.89660082  0.20029083  0.57062178
  0.36684262  0.19272128 25.          1.          9.         18.
 15.         14.          6.         17.         23.         24.
  3.          2.         19.          7.         12.         20.
  8.         10.          5.         22.         11.         16.
 13.         21.          4.        ]";"[ 1.          0.          2.          0.          2.          2.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.3449566   0.14030406
  0.11980994  0.          0.7365319   0.19272128  0.71082673  0.2047413
  0.8615484   0.63740435  0.09595081  0.89660082  0.20029083  0.57062178
  0.36684262  0.19272128 24.          4.         16.          5.
  9.          6.         20.          8.         13.         23.
 11.         21.          7.          3.          1.         22.
 14.         19.         15.         25.         17.         10.
 18.         12.          2.        ]"
"[ 1.          0.          2.          2.          0.          2.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.3449566   0.11980994
  0.          0.7365319   0.37568872  0.76102523  0.12849308  0.14030406
  0.70567049  0.15430328  0.20029083  0.89660082  0.57062178  0.36684262
  0.89660082  0.20029083 25.          1.         18.         15.
 14.          6.         17.          9.         16.         22.
 21.         23.         24.          3.          2.          7.
  0.          0.         20.          5.          4.         12.
 11.         13.          8.        ]";"[ 1.          0.          2.          2.          0.          2.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.3449566   0.11980994
  0.          0.7365319   0.37568872  0.76102523  0.12849308  0.14030406
  0.70567049  0.15430328  0.20029083  0.89660082  0.57062178  0.36684262
  0.89660082  0.20029083 24.          4.          5.          9.
  6.         20.          8.         16.          7.         19.
  1.         13.         23.         11.         21.         18.
  0.          0.         17.         12.         10.         25.
 15.         22.         14.        ]"
"[ 1.          0.          0.          1.          2.          2.
  2.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.3449566   0.14030406
  0.74710343  0.88646424  0.52800512  0.61915798  0.61342986  0.85863599
  0.10522476  0.77296132  0.64837093  0.4370386   0.11476864  0.6619876
  0.31502247  0.48821362 25.         19.          7.         12.
 17.          6.         13.         24.          9.          1.
  3.          8.         18.         15.          5.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.        ]";"[ 1.          0.          0.          1.          2.          2.
  2.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.3449566   0.14030406
  0.74710343  0.88646424  0.52800512  0.61915798  0.61342986  0.85863599
  0.10522476  0.77296132  0.64837093  0.4370386   0.11476864  0.6619876
  0.31502247  0.48821362 16.          4.         21.         11.
 13.         20.         10.         18.         12.         24.
  7.          5.          9.         25.         22.          0.
  0.          0.          0.          0.          0.          0.
  0.         15.          0.        ]"
"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 9.89788415e-01 1.54845090e-01 6.70154428e-01 7.07773631e-03
 3.57220195e-01 3.65636468e-01 6.93795877e-01 2.09794638e-01
 5.49805562e-01 5.90806056e-01 2.02734324e-01 4.09143798e-01
 2.78819541e-01 8.39147720e-01 3.05622215e-01 7.66557444e-01
 2.40000000e+01 3.00000000e+00 2.50000000e+01 1.80000000e+01
 1.90000000e+01 1.00000000e+00 6.00000000e+00 4.00000000e+00
 1.40000000e+01 1.20000000e+01 1.60000000e+01 1.30000000e+01
 9.00000000e+00 1.70000000e+01 5.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.50000000e+01
 2.10000000e+01]";"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 9.89788415e-01 1.54845090e-01 6.70154428e-01 7.07773631e-03
 3.57220195e-01 3.65636468e-01 6.93795877e-01 2.09794638e-01
 5.49805562e-01 5.90806056e-01 2.02734324e-01 4.09143798e-01
 2.78819541e-01 8.39147720e-01 3.05622215e-01 7.66557444e-01
 2.30000000e+01 1.10000000e+01 1.60000000e+01 1.40000000e+01
 4.00000000e+00 2.40000000e+01 2.00000000e+01 7.00000000e+00
 6.00000000e+00 1.90000000e+01 1.30000000e+01 1.00000000e+01
 2.20000000e+01 1.20000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.80000000e+01 5.00000000e+00 9.00000000e+00
 1.50000000e+01]"
