"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]";"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
"[ 1.          2.          0.          2.          1.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.55681693  0.94617825
  0.89200407  0.31988148  0.98776597  0.2415498   0.2415498   0.0256957
  0.41261972  0.76846022  0.08549982  0.53679093  0.21665579  0.46779142
  0.11986867  0.78384956 23.         20.         18.         12.
  0.         21.         19.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  6.          9.         13.         24.          3.         14.
  1.         16.          2.        ]";"[ 1.          2.          0.          2.          1.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.55681693  0.94617825
  0.89200407  0.31988148  0.98776597  0.2415498   0.2415498   0.0256957
  0.41261972  0.76846022  0.08549982  0.53679093  0.21665579  0.46779142
  0.11986867  0.78384956 24.         18.         23.         21.
  0.         17.          3.          6.          0.          0.
  0.          0.          0.          0.          0.          0.
 25.         16.         19.          4.         11.         22.
 12.         13.          9.        ]"
"[ 1.          2.          2.          0.          2.          0.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.55681693  0.94617825
  0.89200407  0.31988148  0.98776597  0.2415498   0.          0.
  0.          0.          0.          0.88000973  0.40403283  0.74409483
  0.26742381  0.90969866 20.         18.         25.          3.
 23.          6.         14.          4.         24.          5.
 13.          1.         12.         21.         16.          7.
 15.         17.         19.         22.          9.          2.
 10.         11.          8.        ]";"[ 1.          2.          2.          0.          2.          0.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.55681693  0.94617825
  0.89200407  0.31988148  0.98776597  0.2415498   0.          0.
  0.          0.          0.          0.88000973  0.40403283  0.74409483
  0.26742381  0.90969866 18.         23.          4.          9.
 16.         19.         13.          8.          3.         22.
 24.         11.         21.         17.          2.         15.
 20.         14.          7.          6.         25.          5.
 12.          1.         10.        ]"
"[ 1.          0.          0.          2.          0.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87709682  0.13217387
  0.25203571  0.79286734  0.37671692  0.23915497  0.52039051  0.95029111
  0.94736405  0.85302546  0.20444959  0.67573286  0.73109067  0.11337576
  0.07452933  0.33728028 20.         18.         25.          3.
 23.         11.          8.         13.          2.         10.
  4.         24.          5.          9.         17.         15.
  7.          6.         14.         12.         21.         16.
 19.         22.          1.        ]";"[ 1.          0.          0.          2.          0.          0.
  0.          0.          1.          1.          1.          1.
  1.          1.          1.          1.          0.87709682  0.13217387
  0.25203571  0.79286734  0.37671692  0.23915497  0.52039051  0.95029111
  0.94736405  0.85302546  0.20444959  0.67573286  0.73109067  0.11337576
  0.07452933  0.33728028 18.         23.          4.          9.
 16.          7.         25.          1.         20.          5.
  8.          3.         22.          6.         15.         24.
 11.         19.         13.         21.         17.          2.
 10.         12.         14.        ]"
"[ 1.          2.          2.          0.          2.          2.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.55681693  0.94617825
  0.89200407  0.31988148  0.98776597  0.2415498   0.          0.74409483
  0.          0.          0.          0.          0.88000973  0.40403283
  0.26742381  0.90969866 20.         18.         25.          3.
 23.          6.         14.          4.         24.          5.
 12.         21.         16.          7.         15.         17.
 19.         22.          9.          2.         10.         13.
  1.         11.          8.        ]";"[ 1.          2.          2.          0.          2.          2.
  0.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.55681693  0.94617825
  0.89200407  0.31988148  0.98776597  0.2415498   0.          0.74409483
  0.          0.          0.          0.          0.88000973  0.40403283
  0.26742381  0.90969866 18.         23.          4.          9.
 16.         19.         13.          8.          3.         22.
 21.         17.          2.         15.         20.         14.
  7.          6.         25.          5.         12.         24.
 11.          1.         10.        ]"
"[1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 4.78658586e-01 1.76948620e-02 8.92004075e-01 3.19881476e-01
 2.19369055e-01 9.87765970e-01 8.92004075e-01 5.76222261e-01
 1.39489750e-01 1.39489750e-01 1.19868669e-01 6.03240740e-02
 3.19324769e-01 5.53666095e-02 1.19868669e-01 7.83849556e-01
 2.00000000e+01 6.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.90000000e+01 2.30000000e+01
 1.30000000e+01 7.00000000e+00 1.60000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.40000000e+01 3.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.80000000e+01 1.20000000e+01
 2.10000000e+01]";"[1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 4.78658586e-01 1.76948620e-02 8.92004075e-01 3.19881476e-01
 2.19369055e-01 9.87765970e-01 8.92004075e-01 5.76222261e-01
 1.39489750e-01 1.39489750e-01 1.19868669e-01 6.03240740e-02
 3.19324769e-01 5.53666095e-02 1.19868669e-01 7.83849556e-01
 1.80000000e+01 2.40000000e+01 1.60000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.10000000e+01 1.90000000e+01
 2.00000000e+00 1.00000000e+00 7.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.30000000e+01 2.10000000e+01
 1.70000000e+01]"
"[2.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 6.59974268e-01 1.01945377e-02 8.29180566e-01 7.81411568e-03
 6.86028164e-01 2.24101476e-01 1.19868669e-01 8.29699170e-01
 9.36986160e-02 6.19638230e-01 5.76222261e-01 3.19324769e-01
 8.54998193e-02 5.36790933e-01 6.87597089e-01 9.38842048e-01
 2.00000000e+01 1.80000000e+01 2.50000000e+01 3.00000000e+00
 1.50000000e+01 1.90000000e+01 1.20000000e+01 2.30000000e+01
 1.30000000e+01 2.40000000e+01 1.40000000e+01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00000000e+00]";"[2.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 6.59974268e-01 1.01945377e-02 8.29180566e-01 7.81411568e-03
 6.86028164e-01 2.24101476e-01 1.19868669e-01 8.29699170e-01
 9.36986160e-02 6.19638230e-01 5.76222261e-01 3.19324769e-01
 8.54998193e-02 5.36790933e-01 6.87597089e-01 9.38842048e-01
 1.80000000e+01 2.30000000e+01 4.00000000e+00 9.00000000e+00
 2.50000000e+01 1.20000000e+01 2.10000000e+01 2.40000000e+01
 1.60000000e+01 1.90000000e+01 1.10000000e+01 2.20000000e+01
 3.00000000e+00 6.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.99808252e-01 4.47919938e-02 9.36986160e-02 7.97271243e-01
 4.57061204e-01 4.57279453e-01 8.29699170e-01 2.78078406e-01
 1.19041716e-01 2.53980253e-01 2.93049769e-02 1.02438835e-02
 5.86479150e-02 2.36089763e-01 3.54704762e-01 2.48010944e-01
 2.00000000e+01 1.80000000e+01 2.30000000e+01 1.30000000e+01
 2.40000000e+01 3.00000000e+00 1.40000000e+01 1.00000000e+00
 1.90000000e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.20000000e+01]";"[1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.99808252e-01 4.47919938e-02 9.36986160e-02 7.97271243e-01
 4.57061204e-01 4.57279453e-01 8.29699170e-01 2.78078406e-01
 1.19041716e-01 2.53980253e-01 2.93049769e-02 1.02438835e-02
 5.86479150e-02 2.36089763e-01 3.54704762e-01 2.48010944e-01
 1.80000000e+01 2.30000000e+01 9.00000000e+00 1.60000000e+01
 1.90000000e+01 4.00000000e+00 1.10000000e+01 2.20000000e+01
 3.00000000e+00 6.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.40000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[ 1.          0.          2.          1.          2.          0.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.55681693  0.94617825
  0.45016769  0.30404592  0.45212968  0.99304068  0.2415498   0.0256957
  0.41261972  0.76846022  0.08549982  0.53679093  0.87709682  0.13217387
  0.4505185   0.32421156 20.         23.         18.         13.
  9.         12.          6.          5.          8.          3.
 24.         14.          1.         22.          0.         21.
  4.         19.          2.          7.         16.          0.
 25.         15.         11.        ]";"[ 1.          0.          2.          1.          2.          0.
  2.          2.          1.          1.          1.          1.
  1.          1.          1.          1.          0.55681693  0.94617825
  0.45016769  0.30404592  0.45212968  0.99304068  0.2415498   0.0256957
  0.41261972  0.76846022  0.08549982  0.53679093  0.87709682  0.13217387
  0.4505185   0.32421156 18.         20.          7.         24.
 13.          6.         25.          3.         17.         23.
 16.         19.          4.         12.         22.          0.
  8.         14.          9.          5.         21.          0.
  2.         15.          1.        ]"
"[ 2.          2.          0.          0.          0.          2.
  2.          0.          0.          0.          0.          1.
  1.          1.          1.          1.          0.55681693  0.13948975
  0.31932477  0.05536661  0.080694    0.21665579  0.46779142  0.11986867
  0.94617825  0.89200407  0.31988148  0.21936906  0.98776597  0.89200407
  0.57622226  0.78384956 20.         18.         25.          3.
 15.         19.         12.         21.         16.          6.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.         23.
 13.         24.          0.        ]";"[ 2.          2.          0.          0.          0.          2.
  2.          0.          0.          0.          0.          1.
  1.          1.          1.          1.          0.55681693  0.13948975
  0.31932477  0.05536661  0.080694    0.21665579  0.46779142  0.11986867
  0.94617825  0.89200407  0.31988148  0.21936906  0.98776597  0.89200407
  0.57622226  0.78384956 18.         23.          4.          9.
 25.         12.         21.         17.          2.         24.
  0.          0.          0.          0.          0.          0.
 16.          0.          0.          0.          0.         11.
 19.          0.          0.        ]"
